symbol,direction,entry,sl,tp1,pred,actual,hour
MES.F,long,7068.5,7048.5,7128.5,7102.7138,7068.5,2026-04-17 03:00
MES.F,long,7069.5,7049.5,7129.5,7102.9588,7069.5,2026-04-17 04:00
MES.F,long,7056.25,7036.25,7116.25,7103.578,7056.25,2026-04-17 05:00
MES.F,long,7060.5,7040.5,7120.5,7098.2552,7060.5,2026-04-17 06:00
MES.F,long,7083.75,7063.75,7143.75,7096.8269,7083.75,2026-04-17 07:00
MES.F,long,7069.25,7049.25,7129.25,7106.0331,7069.25,2026-04-17 08:00
MES.F,long,7067.75,7047.75,7127.75,7105.5234,7067.75,2026-04-17 09:00
MES.F,long,7068.5,7048.5,7128.5,7104.673,7068.5,2026-04-17 10:00
MES.F,long,7076.5,7056.5,7136.5,7104.3309,7076.5,2026-04-17 11:00
MES.F,long,7078.5,7058.5,7138.5,7107.5324,7078.5,2026-04-17 12:00
MES.F,long,7082.0,7062.0,7142.0,7110.3732,7082.0,2026-04-17 13:00
MES.F,long,7083.5,7063.5,7143.5,7113.6726,7083.5,2026-04-17 14:00
MES.F,long,7082.5,7062.5,7142.5,7116.3252,7082.5,2026-04-17 15:00
MES.F,long,7083.25,7063.25,7143.25,7117.4747,7083.25,2026-04-17 16:00
MES.F,long,7078.5,7058.5,7138.5,7118.4337,7078.5,2026-04-17 17:00
MES.F,long,7078.25,7058.25,7138.25,7116.8846,7078.25,2026-04-17 18:00
MES.F,long,7079.25,7059.25,7139.25,7115.7654,7079.25,2026-04-17 19:00
MES.F,long,7081.25,7061.25,7141.25,7115.4553,7081.25,2026-04-17 20:00
MES.F,long,7079.75,7059.75,7139.75,7116.1349,7079.75,2026-04-19 22:00
MES.F,long,7086.5,7066.5,7146.5,7115.93,7086.5,2026-04-19 23:00
MES.F,long,7090.5,7070.5,7150.5,7118.7556,7090.5,2026-04-20 00:00
MES.F,long,7093.25,7073.25,7153.25,7122.2291,7093.25,2026-04-20 01:00
MES.F,long,7091.75,7071.75,7151.75,7125.5844,7091.75,2026-04-20 02:00
MES.F,long,7101.0,7081.0,7161.0,7126.9821,7101.0,2026-04-20 03:00
MES.F,long,7169.0,7149.0,7229.0,7182.0552,7169.0,2026-04-20 09:00
MES.F,long,7181.0,7161.0,7241.0,7194.3444,7181.0,2026-04-20 10:00
MES.F,long,7164.5,7144.5,7224.5,7206.7737,7164.5,2026-04-20 11:00
MES.F,long,7158.0,7138.0,7218.0,7207.0836,7158.0,2026-04-20 12:00
MES.F,long,7161.25,7141.25,7221.25,7204.4003,7161.25,2026-04-20 13:00
MES.F,long,7161.5,7141.5,7221.5,7203.8386,7161.5,2026-04-20 14:00
MES.F,long,7110.5,7090.5,7170.5,7203.4068,7110.5,2026-04-20 15:00
MES.F,long,7106.75,7086.75,7166.75,7181.3796,7106.75,2026-04-20 16:00
MES.F,long,7112.75,7092.75,7172.75,7166.3289,7112.75,2026-04-20 17:00
MES.F,long,7124.5,7104.5,7184.5,7159.3357,7124.5,2026-04-20 18:00
MES.F,long,7122.0,7102.0,7182.0,7160.2219,7122.0,2026-04-20 19:00
MES.F,long,7119.5,7099.5,7179.5,7159.9956,7119.5,2026-04-20 20:00
MES.F,long,7120.5,7100.5,7180.5,7159.0914,7120.5,2026-04-20 22:00
MES.F,long,7113.75,7093.75,7173.75,7159.0765,7113.75,2026-04-20 23:00
MES.F,long,7116.0,7096.0,7176.0,7156.1937,7116.0,2026-04-21 00:00
MES.F,long,7128.25,7108.25,7188.25,7155.4218,7128.25,2026-04-21 01:00
MES.F,long,7126.25,7106.25,7186.25,7160.1843,7126.25,2026-04-21 02:00
MES.F,long,7129.25,7109.25,7189.25,7162.2702,7129.25,2026-04-21 03:00
MES.F,long,7136.25,7116.25,7196.25,7164.9277,7136.25,2026-04-21 04:00
MES.F,long,7157.0,7137.0,7217.0,7169.5151,7157.0,2026-04-21 05:00
MES.F,long,7131.75,7111.75,7191.75,7181.1435,7131.75,2026-04-21 06:00
MES.F,long,7136.25,7116.25,7196.25,7177.4279,7136.25,2026-04-21 07:00
MES.F,long,7136.75,7116.75,7196.75,7177.1768,7136.75,2026-04-21 08:00
MES.F,long,7137.75,7117.75,7197.75,7176.9572,7137.75,2026-04-21 09:00
MES.F,long,7143.0,7123.0,7203.0,7177.1977,7143.0,2026-04-21 10:00
MES.F,long,7148.5,7128.5,7208.5,7179.576,7148.5,2026-04-21 11:00
MES.F,long,7152.25,7132.25,7212.25,7183.3766,7152.25,2026-04-21 12:00
MES.F,long,7158.25,7138.25,7218.25,7187.3224,7158.25,2026-04-21 13:00
MES.F,long,7155.0,7135.0,7215.0,7192.2994,7155.0,2026-04-21 14:00
MES.F,long,7158.25,7138.25,7218.25,7193.929,7158.25,2026-04-21 15:00
MES.F,long,7124.5,7104.5,7184.5,7155.38,7124.5,2026-04-22 13:00
MES.F,long,7131.25,7111.25,7191.25,7158.3401,7131.25,2026-04-22 14:00
MES.F,long,7134.25,7114.25,7194.25,7163.3045,7134.25,2026-04-22 15:00
MES.F,long,7139.75,7119.75,7199.75,7167.6996,7139.75,2026-04-22 16:00
MES.F,long,7139.5,7119.5,7199.5,7172.7613,7139.5,2026-04-22 17:00
MES.F,long,7136.75,7116.75,7196.75,7175.698,7136.75,2026-04-22 18:00
MES.F,long,7130.0,7110.0,7190.0,7176.2694,7130.0,2026-04-22 19:00
MES.F,long,7141.0,7121.0,7201.0,7173.6447,7141.0,2026-04-22 20:00
MES.F,long,7142.0,7122.0,7202.0,7176.6574,7142.0,2026-04-22 22:00
MES.F,long,7142.25,7122.25,7202.25,7178.8222,7142.25,2026-04-22 23:00
MES.F,long,7138.5,7118.5,7198.5,7180.3128,7138.5,2026-04-23 00:00
MES.F,long,7138.25,7118.25,7198.25,7179.6214,7138.25,2026-04-23 01:00
MES.F,long,7139.0,7119.0,7199.0,7179.0714,7139.0,2026-04-23 02:00
MES.F,long,7142.0,7122.0,7202.0,7179.002,7142.0,2026-04-23 03:00
MES.F,long,7164.5,7144.5,7224.5,7201.9437,7164.5,2026-04-23 12:00
MES.F,long,7161.0,7141.0,7221.0,7203.6323,7161.0,2026-04-23 13:00
MES.F,long,7162.5,7142.5,7222.5,7203.2792,7162.5,2026-04-23 14:00
MES.F,long,7154.75,7134.75,7214.75,7203.6329,7154.75,2026-04-23 15:00
MES.F,long,7141.25,7121.25,7201.25,7200.4751,7141.25,2026-04-23 16:00
MES.F,long,7133.5,7113.5,7193.5,7192.7998,7133.5,2026-04-23 17:00
MES.F,long,7126.5,7106.5,7186.5,7184.7576,7126.5,2026-04-23 18:00
MES.F,long,7133.25,7113.25,7193.25,7181.5319,7133.25,2026-04-24 00:00
MES.F,long,7135.0,7115.0,7195.0,7178.1114,7135.0,2026-04-24 01:00
MES.F,long,7141.75,7121.75,7201.75,7176.7921,7141.75,2026-04-24 02:00
MES.F,long,7168.5,7148.5,7228.5,7203.6013,7168.5,2026-04-24 07:00
MES.F,long,7166.25,7146.25,7226.25,7206.4738,7166.25,2026-04-24 08:00
MES.F,long,7128.25,7108.25,7188.25,7189.5467,7128.25,2026-04-24 10:00
MES.F,long,7142.25,7122.25,7202.25,7180.6529,7142.25,2026-04-24 11:00
MES.F,long,7132.5,7112.5,7192.5,7180.8335,7132.5,2026-04-24 12:00
MES.F,long,7146.75,7126.75,7206.75,7176.8512,7146.75,2026-04-24 13:00
MES.F,long,7153.5,7133.5,7213.5,7180.7794,7153.5,2026-04-24 14:00
MES.F,long,7156.0,7136.0,7216.0,7186.0924,7156.0,2026-04-24 15:00
MES.F,long,7156.5,7136.5,7216.5,7190.5454,7156.5,2026-04-24 16:00
MES.F,long,7142.25,7122.25,7202.25,7193.5335,7142.25,2026-04-24 17:00
MES.F,long,7139.25,7119.25,7199.25,7189.2662,7139.25,2026-04-24 18:00
MES.F,long,7144.5,7124.5,7204.5,7185.3403,7144.5,2026-04-24 19:00
MES.F,long,7150.75,7130.75,7210.75,7185.0244,7150.75,2026-04-24 20:00
MES.F,long,7147.0,7127.0,7207.0,7187.4486,7147.0,2026-04-26 22:00
MES.F,long,7153.75,7133.75,7213.75,7187.3875,7153.75,2026-04-26 23:00
MES.F,long,7143.5,7123.5,7203.5,7190.311,7143.5,2026-04-27 00:00
MES.F,long,7143.75,7123.75,7203.75,7187.6966,7143.75,2026-04-27 01:00
MES.F,long,7151.0,7131.0,7211.0,7186.2587,7151.0,2026-04-27 02:00
MES.F,long,7171.0,7151.0,7231.0,7188.3838,7171.0,2026-04-27 03:00
MES.F,long,7162.5,7142.5,7222.5,7198.165,7162.5,2026-04-27 04:00
MES.F,long,7154.25,7134.25,7214.25,7200.5353,7154.25,2026-04-27 05:00
MES.F,long,7169.75,7149.75,7229.75,7198.6367,7169.75,2026-04-27 06:00
MES.F,long,7193.75,7173.75,7253.75,7203.9707,7193.75,2026-04-27 07:00
MES.F,long,7191.5,7171.5,7251.5,7217.1885,7191.5,2026-04-27 08:00
MES.F,long,7192.0,7172.0,7252.0,7224.2619,7192.0,2026-04-27 09:00
MES.F,long,7191.0,7171.0,7251.0,7228.9295,7191.0,2026-04-27 10:00
MES.F,long,7194.75,7174.75,7254.75,7231.2649,7194.75,2026-04-27 11:00
MES.F,long,7194.75,7174.75,7254.75,7234.1622,7194.75,2026-04-27 12:00
MES.F,long,7182.25,7162.25,7242.25,7235.8129,7182.25,2026-04-27 13:00
MES.F,long,7178.5,7158.5,7238.5,7231.5334,7178.5,2026-04-27 14:00
MES.F,long,7190.5,7170.5,7250.5,7227.3611,7190.5,2026-04-27 15:00
MES.F,long,7207.75,7187.75,7267.75,7229.7598,7207.75,2026-04-27 16:00
MES.F,long,7203.25,7183.25,7263.25,7238.3727,7203.25,2026-04-27 17:00
MES.F,long,7203.25,7183.25,7263.25,7241.7609,7203.25,2026-04-27 18:00
MES.F,long,7200.75,7180.75,7260.75,7244.0106,7200.75,2026-04-27 19:00
MES.F,long,7189.75,7169.75,7249.75,7244.2935,7189.75,2026-04-27 20:00
MES.F,long,7188.25,7168.25,7248.25,7239.8174,7188.25,2026-04-27 22:00
MES.F,long,7187.25,7167.25,7247.25,7236.4491,7187.25,2026-04-27 23:00
MES.F,long,7189.0,7169.0,7249.0,7233.8636,7189.0,2026-04-28 00:00
MES.F,long,7189.0,7169.0,7249.0,7233.0068,7189.0,2026-04-28 01:00
MES.F,long,7193.75,7173.75,7253.75,7232.4951,7193.75,2026-04-28 02:00
MES.F,long,7196.5,7176.5,7256.5,7234.2283,7196.5,2026-04-28 03:00
MES.F,long,7188.25,7168.25,7248.25,7236.4463,7188.25,2026-04-28 04:00
MES.F,long,7195.5,7175.5,7255.5,7234.3729,7195.5,2026-04-28 05:00
MES.F,long,7191.0,7171.0,7251.0,7236.2213,7191.0,2026-04-28 06:00
MES.F,long,7188.75,7168.75,7248.75,7235.3491,7188.75,2026-04-28 07:00
MES.F,long,7196.0,7176.0,7256.0,7233.9345,7196.0,2026-04-28 08:00
MES.F,long,7203.75,7183.75,7263.75,7236.0956,7203.75,2026-04-28 09:00
MES.F,long,7203.0,7183.0,7263.0,7240.6035,7203.0,2026-04-28 10:00
MES.F,long,7172.75,7152.75,7232.75,7221.5228,7172.75,2026-04-30 00:00
MES.F,long,7169.5,7149.5,7229.5,7218.8097,7169.5,2026-04-30 01:00
MES.F,long,7176.5,7156.5,7236.5,7215.7376,7176.5,2026-04-30 02:00
MES.F,long,7173.75,7153.75,7233.75,7216.8339,7173.75,2026-04-30 03:00
MES.F,long,7170.5,7150.5,7230.5,7199.4311,7170.5,2026-04-30 11:00
MES.F,long,7141.5,7121.5,7201.5,7204.5624,7141.5,2026-04-30 12:00
MES.F,long,7184.25,7164.25,7244.25,7195.3849,7184.25,2026-04-30 13:00
MES.F,long,7192.5,7172.5,7252.5,7208.0978,7192.5,2026-04-30 14:00
MES.F,long,7199.0,7179.0,7259.0,7218.9758,7199.0,2026-04-30 15:00
MES.F,long,7199.25,7179.25,7259.25,7228.583,7199.25,2026-04-30 16:00
MES.F,long,7177.25,7157.25,7237.25,7234.5612,7177.25,2026-04-30 17:00
MES.F,long,7172.75,7152.75,7232.75,7228.918,7172.75,2026-04-30 18:00
MES.F,long,7145.0,7125.0,7205.0,7223.5611,7145.0,2026-04-30 19:00
MES.F,long,7143.75,7123.75,7203.75,7208.275,7143.75,2026-04-30 20:00
MES.F,long,7153.25,7133.25,7213.25,7198.3635,7153.25,2026-04-30 22:00
MES.F,long,7160.5,7140.5,7220.5,7196.1582,7160.5,2026-04-30 23:00
MES.F,long,7165.0,7145.0,7225.0,7197.9597,7165.0,2026-05-01 00:00
MES.F,long,7170.75,7150.75,7230.75,7201.1797,7170.75,2026-05-01 01:00
MES.F,long,7180.5,7160.5,7240.5,7205.7475,7180.5,2026-05-01 02:00
MES.F,long,7194.5,7174.5,7254.5,7212.7249,7194.5,2026-05-01 03:00
MES.F,long,7204.0,7184.0,7264.0,7222.8794,7204.0,2026-05-01 04:00
MES.F,long,7165.25,7145.25,7225.25,7233.0204,7165.25,2026-05-01 05:00
MES.F,long,7192.0,7172.0,7252.0,7222.8926,7192.0,2026-05-01 06:00
MES.F,long,7199.5,7179.5,7259.5,7228.1365,7199.5,2026-05-01 07:00
MES.F,long,7197.25,7177.25,7257.25,7233.9735,7197.25,2026-05-01 08:00
MES.F,long,7224.5,7204.5,7284.5,7236.6708,7224.5,2026-05-01 09:00
MES.F,long,7237.25,7217.25,7297.25,7249.7935,7237.25,2026-05-01 10:00
MES.F,long,7238.0,7218.0,7298.0,7262.8679,7238.0,2026-05-01 11:00
MES.F,long,7246.75,7226.75,7306.75,7271.1942,7246.75,2026-05-01 12:00
MES.F,long,7249.75,7229.75,7309.75,7279.9286,7249.75,2026-05-01 13:00
MES.F,long,7252.5,7232.5,7312.5,7286.34,7252.5,2026-05-01 14:00
MES.F,long,7257.75,7237.75,7317.75,7291.3317,7257.75,2026-05-01 15:00
MES.F,long,7262.75,7242.75,7322.75,7293.0,7262.75,2026-05-01 16:00
MES.F,long,7261.0,7241.0,7321.0,7293.0,7261.0,2026-05-01 17:00
MES.F,long,7260.75,7240.75,7320.75,7293.0,7260.75,2026-05-01 18:00
MES.F,long,7258.0,7238.0,7318.0,7293.0,7258.0,2026-05-01 19:00
MES.F,long,7257.25,7237.25,7317.25,7293.0,7257.25,2026-05-01 20:00
MES.F,long,7252.25,7232.25,7312.25,7293.0,7252.25,2026-05-04 04:00
MES.F,long,7250.0,7230.0,7310.0,7293.0,7250.0,2026-05-04 05:00
MES.F,long,7250.25,7230.25,7310.25,7293.0,7250.25,2026-05-04 06:00
MES.F,long,7253.0,7233.0,7313.0,7293.0,7253.0,2026-05-04 07:00
MES.F,long,7254.0,7234.0,7314.0,7293.0,7254.0,2026-05-04 08:00
MES.F,long,7256.25,7236.25,7316.25,7293.0,7256.25,2026-05-04 09:00
MES.F,long,7258.25,7238.25,7318.25,7293.0,7258.25,2026-05-04 10:00
MES.F,long,7278.5,7258.5,7338.5,7293.0,7278.5,2026-05-04 12:00
MES.F,long,7285.5,7265.5,7345.5,7293.0,7285.5,2026-05-04 13:00
MES.F,long,7270.25,7250.25,7330.25,7293.0,7270.25,2026-05-04 14:00
MNQ.F,long,26321.25,26271.25,26471.25,26355.8399,26321.25,2026-04-17 05:00
MNQ.F,short,26489.5,26539.5,26339.5,26396.3387,26489.5,2026-04-19 23:00
MNQ.F,long,26665.5,26615.5,26815.5,26714.7505,26665.5,2026-04-20 15:00
MNQ.F,short,26812.5,26862.5,26662.5,26698.7905,26812.5,2026-04-21 17:00
MNQ.F,short,26811.0,26861.0,26661.0,26701.5499,26811.0,2026-04-21 18:00
MNQ.F,short,26825.5,26875.5,26675.5,26702.4911,26825.5,2026-04-21 19:00
MNQ.F,short,26826.25,26876.25,26676.25,26707.9878,26826.25,2026-04-21 20:00
MNQ.F,short,26846.75,26896.75,26696.75,26711.5635,26846.75,2026-04-21 22:00
MNQ.F,short,26812.75,26862.75,26662.75,26720.8704,26812.75,2026-04-21 23:00
MNQ.F,short,26837.0,26887.0,26687.0,26714.6703,26837.0,2026-04-22 00:00
MNQ.F,long,26879.25,26829.25,27029.25,26931.1054,26879.25,2026-04-24 09:00
MNQ.F,short,27109.25,27159.25,26959.25,26928.8853,27109.25,2026-04-26 23:00
MNQ.F,short,27367.25,27417.25,27217.25,27212.9193,27367.25,2026-04-28 07:00
MNQ.F,short,27390.75,27440.75,27240.75,27199.7267,27390.75,2026-04-28 08:00
MNQ.F,short,27428.75,27478.75,27278.75,27199.8217,27428.75,2026-04-28 09:00
MNQ.F,short,27399.5,27449.5,27249.5,27212.9873,27399.5,2026-04-28 10:00
MNQ.F,short,27444.75,27494.75,27294.75,27211.207,27444.75,2026-04-28 11:00
MNQ.F,short,27418.25,27468.25,27268.25,27225.5625,27418.25,2026-04-28 12:00
MNQ.F,short,27485.0,27535.0,27335.0,27225.2312,27485.0,2026-04-28 13:00
MNQ.F,short,27489.5,27539.5,27339.5,27247.6762,27489.5,2026-04-28 14:00
MNQ.F,short,27467.75,27517.75,27317.75,27262.7309,27467.75,2026-04-28 15:00
MNQ.F,short,27421.75,27471.75,27271.75,27264.468,27421.75,2026-04-28 16:00
MNQ.F,short,27395.25,27445.25,27245.25,27249.7826,27395.25,2026-04-28 17:00
MNQ.F,short,27409.5,27459.5,27259.5,27231.7066,27409.5,2026-04-28 18:00
MNQ.F,short,27417.25,27467.25,27267.25,27225.4765,27417.25,2026-04-28 19:00
MNQ.F,short,27363.25,27413.25,27213.25,27224.3781,27363.25,2026-04-28 20:00
MNQ.F,short,27337.0,27387.0,27187.0,27205.4943,27337.0,2026-04-28 22:00
MNQ.F,short,27337.75,27387.75,27187.75,27185.1661,27337.75,2026-04-28 23:00
MNQ.F,short,27352.25,27402.25,27202.25,27173.0917,27352.25,2026-04-29 00:00
MNQ.F,short,27284.25,27334.25,27134.25,27170.8187,27284.25,2026-04-29 01:00
MNQ.F,short,27262.0,27312.0,27112.0,27146.4205,27262.0,2026-04-29 02:00
MNQ.F,short,27148.25,27198.25,26998.25,27053.2901,27148.25,2026-04-29 04:00
MNQ.F,short,27202.25,27252.25,27052.25,27028.4345,27202.25,2026-04-29 05:00
MNQ.F,short,27091.5,27141.5,26941.5,27032.0861,27091.5,2026-04-29 06:00
MNQ.F,short,27053.0,27103.0,26903.0,26996.841,27053.0,2026-04-29 07:00
MNQ.F,short,27084.25,27134.25,26934.25,26962.353,27084.25,2026-04-29 08:00
MNQ.F,short,27141.5,27191.5,26991.5,26952.1834,27141.5,2026-04-29 09:00
MNQ.F,short,27194.5,27244.5,27044.5,26966.0711,27194.5,2026-04-29 10:00
MNQ.F,short,27169.5,27219.5,27019.5,26993.2538,27169.5,2026-04-29 11:00
MNQ.F,short,27191.0,27241.0,27041.0,27001.5104,27191.0,2026-04-29 12:00
MNQ.F,short,27224.0,27274.0,27074.0,27013.906,27224.0,2026-04-29 13:00
MNQ.F,short,27246.25,27296.25,27096.25,27032.6254,27246.25,2026-04-29 14:00
MNQ.F,short,27263.5,27313.5,27113.5,27051.5512,27263.5,2026-04-29 15:00
MNQ.F,short,27247.0,27297.0,27097.0,27068.8683,27247.0,2026-04-29 16:00
MNQ.F,short,27267.5,27317.5,27117.5,27073.5847,27267.5,2026-04-29 17:00
MNQ.F,short,27285.0,27335.0,27135.0,27083.2637,27285.0,2026-04-29 18:00
MNQ.F,short,27297.25,27347.25,27147.25,27106.4356,27297.25,2026-04-29 20:00
MNQ.F,short,27220.75,27270.75,27070.75,27073.9303,27220.75,2026-04-30 05:00
M2K.F,short,2737.8,2757.8,2677.8,2721.4412,2737.8,2026-04-19 23:00
M2K.F,long,2762.0,2742.0,2822.0,2771.0436,2762.0,2026-04-20 15:00
M2K.F,short,2809.6001,2829.6001,2749.6001,2788.4836,2809.6001,2026-04-21 19:00
M2K.F,short,2808.7,2828.7,2748.7,2789.0506,2808.7,2026-04-21 20:00
M2K.F,short,2808.2,2828.2,2748.2,2788.9807,2808.2,2026-04-21 22:00
M2K.F,short,2805.0,2825.0,2745.0,2788.7192,2805.0,2026-04-21 23:00
M2K.F,short,2808.8,2828.8,2748.8,2787.1772,2808.8,2026-04-22 00:00
M2K.F,short,2811.7,2831.7,2751.7,2787.969,2811.7,2026-04-22 01:00
M2K.F,short,2814.3999,2834.3999,2754.3999,2789.7116,2814.3999,2026-04-22 02:00
M2K.F,short,2814.1001,2834.1001,2754.1001,2791.882,2814.1001,2026-04-22 03:00
M2K.F,short,2810.3999,2830.3999,2750.3999,2792.9521,2810.3999,2026-04-22 04:00
M2K.F,short,2798.3,2818.3,2738.3,2775.0596,2798.3,2026-04-22 16:00
M2K.F,short,2800.3,2820.3,2740.3,2777.5576,2800.3,2026-04-22 17:00
M2K.F,short,2798.3,2818.3,2738.3,2779.694,2798.3,2026-04-22 18:00
M2K.F,short,2795.1001,2815.1001,2735.1001,2779.8724,2795.1001,2026-04-22 19:00
M2K.F,short,2801.7,2821.7,2741.7,2778.429,2801.7,2026-04-22 20:00
M2K.F,short,2802.3999,2822.3999,2742.3999,2780.3906,2802.3999,2026-04-22 22:00
M2K.F,short,2800.5,2820.5,2740.5,2781.7812,2800.5,2026-04-22 23:00
M2K.F,short,2797.3,2817.3,2737.3,2781.7042,2797.3,2026-04-23 00:00
M2K.F,short,2797.6001,2817.6001,2737.6001,2780.2234,2797.6001,2026-04-23 01:00
M2K.F,short,2799.6001,2819.6001,2739.6001,2779.4876,2799.6001,2026-04-23 02:00
M2K.F,short,2800.5,2820.5,2740.5,2779.9545,2800.5,2026-04-23 03:00
M2K.F,short,2795.8,2815.8,2735.8,2780.6431,2795.8,2026-04-23 04:00
M2K.F,short,2804.6001,2824.6001,2744.6001,2779.0027,2804.6001,2026-04-23 05:00
M2K.F,short,2796.3,2816.3,2736.3,2781.9116,2796.3,2026-04-23 06:00
M2K.F,short,2789.2,2809.2,2729.2,2779.9662,2789.2,2026-04-23 07:00
M2K.F,short,2780.3999,2800.3999,2720.3999,2775.733,2780.3999,2026-04-23 08:00
M2K.F,short,2786.8,2806.8,2726.8,2769.4939,2786.8,2026-04-23 09:00
M2K.F,short,2787.0,2807.0,2727.0,2768.8092,2787.0,2026-04-23 10:00
M2K.F,short,2794.8999,2814.8999,2734.8999,2768.6963,2794.8999,2026-04-23 11:00
M2K.F,short,2791.3,2811.3,2731.3,2772.2417,2791.3,2026-04-23 12:00
M2K.F,short,2789.5,2809.5,2729.5,2772.8017,2789.5,2026-04-23 13:00
M2K.F,short,2776.3999,2796.3999,2716.3999,2763.0221,2776.3999,2026-04-23 18:00
M2K.F,short,2781.1001,2801.1001,2721.1001,2761.0202,2781.1001,2026-04-23 19:00
M2K.F,short,2782.2,2802.2,2722.2,2762.0754,2782.2,2026-04-23 20:00
M2K.F,short,2783.3999,2803.3999,2723.3999,2763.3154,2783.3999,2026-04-23 22:00
M2K.F,short,2782.7,2802.7,2722.7,2764.6306,2782.7,2026-04-23 23:00
M2K.F,short,2775.8999,2795.8999,2715.8999,2765.0907,2775.8999,2026-04-24 00:00
M2K.F,short,2777.5,2797.5,2717.5,2762.3489,2777.5,2026-04-24 01:00
M2K.F,short,2782.5,2802.5,2722.5,2761.4255,2782.5,2026-04-24 02:00
M2K.F,short,2791.8999,2811.8999,2731.8999,2763.095,2791.8999,2026-04-24 03:00
M2K.F,short,2795.8,2815.8,2735.8,2768.1957,2795.8,2026-04-24 04:00
M2K.F,short,2794.3999,2814.3999,2734.3999,2772.8136,2794.3999,2026-04-24 05:00
M2K.F,short,2808.2,2828.2,2748.2,2774.7278,2808.2,2026-04-24 06:00
M2K.F,short,2797.7,2817.7,2737.7,2781.6572,2797.7,2026-04-24 07:00
M2K.F,short,2797.5,2817.5,2737.5,2780.838,2797.5,2026-04-24 08:00
M2K.F,short,2777.2,2797.2,2717.2,2770.3398,2777.2,2026-04-24 10:00
M2K.F,short,2785.3,2805.3,2725.3,2764.9911,2785.3,2026-04-24 11:00
M2K.F,short,2781.6001,2801.6001,2721.6001,2763.1078,2781.6001,2026-04-24 13:00
M2K.F,short,2784.1001,2804.1001,2724.1001,2761.4978,2784.1001,2026-04-26 23:00
M2K.F,short,2799.8999,2819.8999,2739.8999,2777.4129,2799.8999,2026-04-28 11:00
M2K.F,short,2800.8999,2820.8999,2740.8999,2779.0388,2800.8999,2026-04-28 12:00
M2K.F,short,2805.3999,2825.3999,2745.3999,2780.4304,2805.3999,2026-04-28 13:00
M2K.F,short,2806.7,2826.7,2746.7,2783.173,2806.7,2026-04-28 14:00
M2K.F,short,2805.8,2825.8,2745.8,2785.2545,2805.8,2026-04-28 15:00
M2K.F,short,2804.3999,2824.3999,2744.3999,2785.9573,2804.3999,2026-04-28 16:00
M2K.F,short,2803.0,2823.0,2743.0,2785.6463,2803.0,2026-04-28 17:00
M2K.F,short,2803.8,2823.8,2743.8,2784.7788,2803.8,2026-04-28 18:00
M2K.F,short,2804.0,2824.0,2744.0,2784.5916,2804.0,2026-04-28 19:00
M2K.F,short,2798.6001,2818.6001,2738.6001,2784.5671,2798.6001,2026-04-28 20:00
M2K.F,short,2796.5,2816.5,2736.5,2782.2084,2796.5,2026-04-28 22:00
